132614	Teng Bolun	滕伯輪	1585	1526	1589	No
34740	Yang Yinqiu	楊寅秋	1604	0	0	No
128637	Lin Daonan	林道楠	1607	1555	1607	No
129349	Tu Zongxun	涂宗濬	1613			No
129437	Tang Boyuan	唐伯元	1604			No
130786	Chen Dake	陳大科	1593	1534	1601	No
132851	Liu Chaoe	劉朝噩	1604			No
34741	Yu Jideng	余繼登	1607	0	0	No
126490	Wang Shiyang	王世揚	1607			No
126646	Wang Zhixiang	王致祥	1593	1544	1593	No
129118	Zha Zhilong	查志隆	1589			No
132958	Liu Tao	劉燾	1568			No
133462	Wei Yunzhen	魏允貞	1601	1542	1606	No
216357	Yu En	余恩	1577			No
216360	Lu Shi(Mother of Yujideng)	陸氏(余繼登母)	1580			Yes
216362	Yu Jiqing	余繼清	1609			No
216363	Yu Jiguang	余繼光	1609			No
216364	Yu Jixian	余繼先	1609			No
65960	Yang Tingyun	楊廷筠	1616	1557	1627	No
124055	Shen Yiguan	沈一貫	1615		1615	No
124895	Geng Dingli	耿定力	1608		1608	No
127025	Gan Shijia	甘士价	1607			No
127621	Shen Fengxiang	沈鳳翔	1608	1549	1608	No
128245	Wu Dake	吳達可	1600	1541	1621	No
128789	Zhou Kongjiao	周孔敎	1610			No
128819	Zhou Bangjie	周邦傑	1601			No
128994	Shi Ce	施策	1601			No
129413	Gao Ju	高擧	1612	1553	1624	No
129545	Ma Shiqi	馬世奇	1644		1644	No
129728	Sun Juxiang	孫居相	1622			No
131294	Tu Shufang	屠叔方	1607			No
131538	Hua Qizhi	華啟直	1592	1533	1597	No
132061	Ju Guanguang	鄒觀光	1610			No
132476	Deng Yuanxi	鄧元錫	1588	1529	1593	No
132864	Liu Fuchu	劉復初	1613			No
133325	Xiao Lianggan	蕭良幹	1593	1534	1602	No
133398	Nie Yunhan	聶雲翰	1622			No
218655	Gu Xue	顧學	1579			No
218656	Qian Shi(Mother of Guxiancheng)	錢氏(顧憲成母)	1582			Yes
218657	Zhu Shi(Wife of Guxiancheng)	朱氏(顧憲成妻)	1612			Yes
218660	Gu Xingcheng	顧性成	1607			No
218661	Gu Zicheng	顧自成	1607			No
218663	Gu Xuancheng	顧玄成	1611			No
229336	Qian Shi(Mother of Guyuncheng)	錢氏(顧允成母)	1586			Yes
229337	Hua Shi(Wife of Guyuncheng)	華氏(顧允成妻)	1616			Yes
229341	Gu Yuanru	顧員孺	1643			No
125516	Lu Kun	呂坤	1595	1536	1618	No
126461	Wang Zhishi	王之士	1587	1528	1590	No
128198	Wu Ti	吳悌	1561	1502	1568	No
128327	Lv Qian	呂潛	1576	1517	1578	No
129128	Nan Xuan	南軒	1583			No
130172	Guo Fu	郭郛	1577	1518	1605	No
130628	Zhang Jie	張節	1562	1503	1582	No
34745	Bi Ziyan	畢自嚴	1628	1569	1638	No
232509	Bi Mou	畢某	1598			No
60004	Li Rixuan	李日宣	1643			No
60202	Sun Zhaoxing	孫肇興	1662		1662	No
131178	Feng Yingjing	馮應京	1606	1555	1606	No
132078	Zhan Siyu	詹思虞	1610			No
132436	Chu Fu	褚鈇	1592	1533	1600	No
132823	Liu Hu	劉焀	1604	1545	1610	No
232633	Cao Xishun	曹希舜	1587			No
65804	Jiao Hong	焦竑	1600	1541	1620	No
124310	Zhu Geng	朱賡	1594	1535	1608	No
124930	Wei Shiliang	魏時亮	1588	1529	1591	No
125585	Zhu Hongmo	朱鴻謨	1598		1598	No
126653	Wang Shihuai	王時槐	1581	1522	1605	No
127173	Jiang Dongzhi	江東之	1607			No
127629	Shen Mi	沈謐	1553	1501	1553	No
127919	Li Wei	李渭	1572	1513	1588	No
128376	Yu Maoheng	余懋衡	1622			No
128511	Meng Qiu	孟秋	1584	1525	1589	No
128797	Zhou Rudeng	周汝登	1607			No
129330	Yao Shunmu	姚舜牧	1602	1543		No
130335	Zhang Yuanbian	張元忭	1588	1538	1588	No
131250	Zeng Qianheng	曾乾亨	1594	1538	1594	No
131816	Yang Qiyuan	楊起元	1599	1547	1599	No
132059	Ju Depu	鄒德溥	1613			No
132478	Deng Yizan	鄧以讃	1599	1542	1599	No
132680	Liu Risheng	劉日升	1605	1546	1617	No
133087	Qian Yiben	錢一本	1598	1539	1610	No
217451	Ju Chao	鄒潮	1580			No
217452	Luo Shi(Mother of Juyuanbiao)	羅氏(鄒元標母)	1583			Yes
217453	Wu Shi(Wife of Juyuanbiao)	吳氏(鄒元標妻)	1613			Yes
217454	Jiang Shi(Wife of Juyuanbiaoji)	江氏(鄒元標繼妻)	1613			Yes
217455	Ju Yuanmei	鄒元梅	1608			No
217456	Ju Yuanji	鄒元楫	1608			No
217457	Ju Yuanzhu	鄒元柱	1612			No
217458	Ju Yuanqi	鄒元杞	1612			No
217460	Ju Yuanti	鄒元梯	1612			No
217461	Ju Yuanying	鄒元楹	1612			No
217462	Ju Yuanxiao	鄒元校	1612			No
